instant,dteday,season,year,month,hour,holiday,day_of_week,workingday,weather_condition,temp,atemp,humidity,wind_speed,casual,registered,total_count,day_category,humidity_category
16644,2012-12-01,Winter,2012,Dec,6,0,Saturday,0,Clear,0.24,0.2424,87.0,0.1343,7,20,27,weekend,Too Humid
16645,2012-12-01,Winter,2012,Dec,7,0,Saturday,0,Misty,0.24,0.2424,87.0,0.1343,7,56,63,weekend,Too Humid
16646,2012-12-01,Winter,2012,Dec,8,0,Saturday,0,Misty,0.24,0.2424,87.0,0.1343,11,133,144,weekend,Too Humid
16647,2012-12-01,Winter,2012,Dec,9,0,Saturday,0,Misty,0.26,0.2424,93.0,0.2537,34,159,193,weekend,Too Humid
16648,2012-12-01,Winter,2012,Dec,10,0,Saturday,0,Misty,0.28,0.2727,89.0,0.1642,45,211,256,weekend,Too Humid
16649,2012-12-01,Winter,2012,Dec,11,0,Saturday,0,Misty,0.32,0.3333,76.0,0.1045,74,318,392,weekend,Too Humid
16650,2012-12-01,Winter,2012,Dec,12,0,Saturday,0,Misty,0.32,0.3333,81.0,0.0896,119,327,446,weekend,Too Humid
16651,2012-12-01,Winter,2012,Dec,13,0,Saturday,0,Misty,0.34,0.3636,76.0,0.0,123,386,509,weekend,Too Humid
16652,2012-12-01,Winter,2012,Dec,14,0,Saturday,0,Misty,0.36,0.3788,71.0,0.0,110,369,479,weekend,Too Humid
16653,2012-12-01,Winter,2012,Dec,15,0,Saturday,0,Misty,0.4,0.4091,62.0,0.0,113,371,484,weekend,Ideal
16654,2012-12-01,Winter,2012,Dec,16,0,Saturday,0,Misty,0.38,0.3939,66.0,0.0,89,354,443,weekend,Too Humid
16655,2012-12-01,Winter,2012,Dec,17,0,Saturday,0,Misty,0.34,0.3485,76.0,0.1045,50,270,320,weekend,Too Humid
16656,2012-12-01,Winter,2012,Dec,18,0,Saturday,0,Misty,0.34,0.3636,76.0,0.0,42,255,297,weekend,Too Humid
16657,2012-12-01,Winter,2012,Dec,19,0,Saturday,0,Misty,0.32,0.3485,81.0,0.0,30,219,249,weekend,Too Humid
16658,2012-12-01,Winter,2012,Dec,20,0,Saturday,0,Clear,0.32,0.3485,81.0,0.0,28,170,198,weekend,Too Humid
16659,2012-12-01,Winter,2012,Dec,21,0,Saturday,0,Misty,0.3,0.3333,87.0,0.0,23,135,158,weekend,Too Humid
16660,2012-12-01,Winter,2012,Dec,22,0,Saturday,0,Misty,0.3,0.3333,87.0,0.0,17,130,147,weekend,Too Humid
16661,2012-12-01,Winter,2012,Dec,23,0,Saturday,0,Misty,0.32,0.3485,81.0,0.0,10,116,126,weekend,Too Humid
16662,2012-12-02,Winter,2012,Dec,0,0,Sunday,0,Misty,0.3,0.3182,87.0,0.0896,9,108,117,weekend,Too Humid
16663,2012-12-02,Winter,2012,Dec,1,0,Sunday,0,Misty,0.3,0.3182,87.0,0.0896,10,84,94,weekend,Too Humid
16664,2012-12-02,Winter,2012,Dec,2,0,Sunday,0,Misty,0.3,0.3333,87.0,0.0,2,72,74,weekend,Too Humid
16665,2012-12-02,Winter,2012,Dec,3,0,Sunday,0,Misty,0.26,0.303,93.0,0.0,4,21,25,weekend,Too Humid
16666,2012-12-02,Winter,2012,Dec,4,0,Sunday,0,Misty,0.26,0.303,93.0,0.0,1,6,7,weekend,Too Humid
16667,2012-12-02,Winter,2012,Dec,5,0,Sunday,0,Misty,0.26,0.303,93.0,0.0,1,7,8,weekend,Too Humid
16668,2012-12-02,Winter,2012,Dec,6,0,Sunday,0,Misty,0.24,0.2424,93.0,0.1343,1,15,16,weekend,Too Humid
16669,2012-12-02,Winter,2012,Dec,7,0,Sunday,0,Misty,0.24,0.2424,93.0,0.1343,5,26,31,weekend,Too Humid
16670,2012-12-02,Winter,2012,Dec,8,0,Sunday,0,Misty,0.26,0.2879,93.0,0.0896,12,81,93,weekend,Too Humid
16671,2012-12-02,Winter,2012,Dec,9,0,Sunday,0,Misty,0.28,0.2727,93.0,0.1642,37,135,172,weekend,Too Humid
16672,2012-12-02,Winter,2012,Dec,10,0,Sunday,0,Misty,0.3,0.3333,87.0,0.0,63,230,293,weekend,Too Humid
16673,2012-12-02,Winter,2012,Dec,11,0,Sunday,0,Misty,0.32,0.3182,81.0,0.1642,81,274,355,weekend,Too Humid
16674,2012-12-02,Winter,2012,Dec,12,0,Sunday,0,Misty,0.34,0.3333,81.0,0.1642,111,409,520,weekend,Too Humid
16675,2012-12-02,Winter,2012,Dec,13,0,Sunday,0,Clear,0.4,0.4091,71.0,0.2239,84,347,431,weekend,Too Humid
16676,2012-12-02,Winter,2012,Dec,14,0,Sunday,0,Clear,0.44,0.4394,62.0,0.2537,142,331,473,weekend,Ideal
16677,2012-12-02,Winter,2012,Dec,15,0,Sunday,0,Clear,0.44,0.4394,67.0,0.1343,106,311,417,weekend,Too Humid
16678,2012-12-02,Winter,2012,Dec,16,0,Sunday,0,Misty,0.44,0.4394,67.0,0.1045,85,358,443,weekend,Too Humid
16679,2012-12-02,Winter,2012,Dec,17,0,Sunday,0,Light_Rain_Snow,0.4,0.4091,76.0,0.194,59,244,303,weekend,Too Humid
16680,2012-12-02,Winter,2012,Dec,18,0,Sunday,0,Misty,0.44,0.4394,72.0,0.1045,25,178,203,weekend,Too Humid
16681,2012-12-02,Winter,2012,Dec,19,0,Sunday,0,Misty,0.4,0.4091,82.0,0.194,16,158,174,weekend,Too Humid
16682,2012-12-02,Winter,2012,Dec,20,0,Sunday,0,Misty,0.42,0.4242,82.0,0.194,12,142,154,weekend,Too Humid
16683,2012-12-02,Winter,2012,Dec,21,0,Sunday,0,Misty,0.44,0.4394,77.0,0.2239,8,91,99,weekend,Too Humid
16684,2012-12-02,Winter,2012,Dec,22,0,Sunday,0,Misty,0.44,0.4394,77.0,0.194,11,85,96,weekend,Too Humid
16685,2012-12-02,Winter,2012,Dec,23,0,Sunday,0,Misty,0.42,0.4242,82.0,0.1343,7,44,51,weekend,Too Humid
16686,2012-12-03,Winter,2012,Dec,0,0,Monday,1,Misty,0.42,0.4242,82.0,0.1642,3,18,21,weekday,Too Humid
16687,2012-12-03,Winter,2012,Dec,1,0,Monday,1,Clear,0.4,0.4091,82.0,0.1343,2,11,13,weekday,Too Humid
16688,2012-12-03,Winter,2012,Dec,2,0,Monday,1,Clear,0.42,0.4242,77.0,0.1642,1,9,10,weekday,Too Humid
16689,2012-12-03,Winter,2012,Dec,3,0,Monday,1,Clear,0.38,0.3939,87.0,0.0,2,6,8,weekday,Too Humid
16690,2012-12-03,Winter,2012,Dec,4,0,Monday,1,Clear,0.36,0.3788,93.0,0.0,1,4,5,weekday,Too Humid
16691,2012-12-03,Winter,2012,Dec,5,0,Monday,1,Clear,0.34,0.3485,93.0,0.0896,0,38,38,weekday,Too Humid
16692,2012-12-03,Winter,2012,Dec,6,0,Monday,1,Clear,0.36,0.3788,93.0,0.0,2,136,138,weekday,Too Humid
16693,2012-12-03,Winter,2012,Dec,7,0,Monday,1,Misty,0.34,0.3636,93.0,0.0,9,387,396,weekday,Too Humid
16694,2012-12-03,Winter,2012,Dec,8,0,Monday,1,Clear,0.36,0.3788,93.0,0.0,19,712,731,weekday,Too Humid
16695,2012-12-03,Winter,2012,Dec,9,0,Monday,1,Clear,0.4,0.4091,87.0,0.0896,19,289,308,weekday,Too Humid
16696,2012-12-03,Winter,2012,Dec,10,0,Monday,1,Clear,0.44,0.4394,77.0,0.1343,31,105,136,weekday,Too Humid
16697,2012-12-03,Winter,2012,Dec,11,0,Monday,1,Clear,0.48,0.4697,77.0,0.1343,51,182,233,weekday,Too Humid
16698,2012-12-03,Winter,2012,Dec,12,0,Monday,1,Clear,0.52,0.5,68.0,0.1642,40,228,268,weekday,Too Humid
16699,2012-12-03,Winter,2012,Dec,13,0,Monday,1,Clear,0.58,0.5455,56.00000000000001,0.0896,81,240,321,weekday,Ideal
16700,2012-12-03,Winter,2012,Dec,14,0,Monday,1,Clear,0.6,0.6212,53.0,0.0,51,209,260,weekday,Ideal
16701,2012-12-03,Winter,2012,Dec,15,0,Monday,1,Clear,0.6,0.6212,56.00000000000001,0.0,58,210,268,weekday,Ideal
16702,2012-12-03,Winter,2012,Dec,16,0,Monday,1,Clear,0.6,0.6212,53.0,0.1343,45,397,442,weekday,Ideal
16703,2012-12-03,Winter,2012,Dec,17,0,Monday,1,Clear,0.52,0.5,63.0,0.1045,43,665,708,weekday,Ideal
16704,2012-12-03,Winter,2012,Dec,18,0,Monday,1,Clear,0.5,0.4848,68.0,0.0896,26,666,692,weekday,Too Humid
16705,2012-12-03,Winter,2012,Dec,19,0,Monday,1,Clear,0.5,0.4848,68.0,0.0896,27,444,471,weekday,Too Humid
16706,2012-12-03,Winter,2012,Dec,20,0,Monday,1,Misty,0.46,0.4545,77.0,0.0,16,284,300,weekday,Too Humid
16707,2012-12-03,Winter,2012,Dec,21,0,Monday,1,Clear,0.44,0.4394,82.0,0.194,14,207,221,weekday,Too Humid
16708,2012-12-03,Winter,2012,Dec,22,0,Monday,1,Clear,0.42,0.4242,82.0,0.1045,5,139,144,weekday,Too Humid
16709,2012-12-03,Winter,2012,Dec,23,0,Monday,1,Clear,0.42,0.4242,82.0,0.1045,9,93,102,weekday,Too Humid
16710,2012-12-04,Winter,2012,Dec,0,0,Tuesday,1,Clear,0.42,0.4242,88.0,0.1045,6,49,55,weekday,Too Humid
16711,2012-12-04,Winter,2012,Dec,1,0,Tuesday,1,Clear,0.42,0.4242,82.0,0.1045,3,22,25,weekday,Too Humid
16712,2012-12-04,Winter,2012,Dec,2,0,Tuesday,1,Clear,0.42,0.4242,88.0,0.0896,3,5,8,weekday,Too Humid
16713,2012-12-04,Winter,2012,Dec,3,0,Tuesday,1,Misty,0.4,0.4091,87.0,0.1343,1,3,4,weekday,Too Humid
16714,2012-12-04,Winter,2012,Dec,4,0,Tuesday,1,Misty,0.4,0.4091,87.0,0.1343,0,7,7,weekday,Too Humid
16715,2012-12-04,Winter,2012,Dec,5,0,Tuesday,1,Misty,0.44,0.4394,88.0,0.0,1,45,46,weekday,Too Humid
16716,2012-12-04,Winter,2012,Dec,6,0,Tuesday,1,Misty,0.36,0.3788,93.0,0.0,3,150,153,weekday,Too Humid
16717,2012-12-04,Winter,2012,Dec,7,0,Tuesday,1,Clear,0.42,0.4242,88.0,0.1343,7,495,502,weekday,Too Humid
16718,2012-12-04,Winter,2012,Dec,8,0,Tuesday,1,Misty,0.44,0.4394,88.0,0.1642,21,700,721,weekday,Too Humid
16719,2012-12-04,Winter,2012,Dec,9,0,Tuesday,1,Clear,0.46,0.4545,82.0,0.1045,19,317,336,weekday,Too Humid
16720,2012-12-04,Winter,2012,Dec,10,0,Tuesday,1,Clear,0.46,0.4545,82.0,0.194,26,130,156,weekday,Too Humid
16721,2012-12-04,Winter,2012,Dec,11,0,Tuesday,1,Clear,0.48,0.4697,77.0,0.194,24,183,207,weekday,Too Humid
16722,2012-12-04,Winter,2012,Dec,12,0,Tuesday,1,Clear,0.52,0.5,68.0,0.194,39,273,312,weekday,Too Humid
16723,2012-12-04,Winter,2012,Dec,13,0,Tuesday,1,Misty,0.54,0.5152,64.0,0.1642,39,233,272,weekday,Ideal
16724,2012-12-04,Winter,2012,Dec,14,0,Tuesday,1,Misty,0.58,0.5455,56.00000000000001,0.2239,39,231,270,weekday,Ideal
16725,2012-12-04,Winter,2012,Dec,15,0,Tuesday,1,Misty,0.6,0.6212,49.0,0.2537,56,244,300,weekday,Ideal
16726,2012-12-04,Winter,2012,Dec,16,0,Tuesday,1,Clear,0.58,0.5455,49.0,0.2836,44,391,435,weekday,Ideal
16727,2012-12-04,Winter,2012,Dec,17,0,Tuesday,1,Clear,0.52,0.5,59.0,0.2239,43,700,743,weekday,Ideal
16728,2012-12-04,Winter,2012,Dec,18,0,Tuesday,1,Clear,0.5,0.4848,63.0,0.2239,38,693,731,weekday,Ideal
16729,2012-12-04,Winter,2012,Dec,19,0,Tuesday,1,Clear,0.48,0.4697,67.0,0.2239,46,414,460,weekday,Too Humid
16730,2012-12-04,Winter,2012,Dec,20,0,Tuesday,1,Misty,0.5,0.4848,63.0,0.2239,34,272,306,weekday,Ideal
16731,2012-12-04,Winter,2012,Dec,21,0,Tuesday,1,Misty,0.5,0.4848,63.0,0.2537,28,252,280,weekday,Ideal
16732,2012-12-04,Winter,2012,Dec,22,0,Tuesday,1,Misty,0.5,0.4848,63.0,0.2985,26,155,181,weekday,Ideal
16733,2012-12-04,Winter,2012,Dec,23,0,Tuesday,1,Clear,0.48,0.4697,67.0,0.2537,5,91,96,weekday,Too Humid
16734,2012-12-05,Winter,2012,Dec,0,0,Wednesday,1,Clear,0.5,0.4848,59.0,0.2836,6,31,37,weekday,Ideal
16735,2012-12-05,Winter,2012,Dec,1,0,Wednesday,1,Clear,0.52,0.5,55.00000000000001,0.3284,0,11,11,weekday,Ideal
16736,2012-12-05,Winter,2012,Dec,2,0,Wednesday,1,Clear,0.46,0.4545,67.0,0.1642,2,7,9,weekday,Too Humid
16737,2012-12-05,Winter,2012,Dec,3,0,Wednesday,1,Clear,0.48,0.4697,67.0,0.1343,0,7,7,weekday,Too Humid
16738,2012-12-05,Winter,2012,Dec,4,0,Wednesday,1,Clear,0.5,0.4848,63.0,0.4478,1,9,10,weekday,Ideal
16739,2012-12-05,Winter,2012,Dec,5,0,Wednesday,1,Clear,0.5,0.4848,59.0,0.2836,1,48,49,weekday,Ideal
16740,2012-12-05,Winter,2012,Dec,6,0,Wednesday,1,Light_Rain_Snow,0.48,0.4697,55.00000000000001,0.3881,5,119,124,weekday,Ideal
16741,2012-12-05,Winter,2012,Dec,7,0,Wednesday,1,Light_Rain_Snow,0.46,0.4545,59.0,0.2985,9,389,398,weekday,Ideal
16742,2012-12-05,Winter,2012,Dec,8,0,Wednesday,1,Misty,0.44,0.4394,57.99999999999999,0.2836,22,737,759,weekday,Ideal
16743,2012-12-05,Winter,2012,Dec,9,0,Wednesday,1,Misty,0.44,0.4394,51.0,0.2239,26,362,388,weekday,Ideal
16744,2012-12-05,Winter,2012,Dec,10,0,Wednesday,1,Misty,0.44,0.4394,47.0,0.3582,14,127,141,weekday,Ideal
16745,2012-12-05,Winter,2012,Dec,11,0,Wednesday,1,Clear,0.44,0.4394,44.0,0.2836,11,161,172,weekday,Too Dry
16746,2012-12-05,Winter,2012,Dec,12,0,Wednesday,1,Clear,0.44,0.4394,41.0,0.2836,24,208,232,weekday,Too Dry
16747,2012-12-05,Winter,2012,Dec,13,0,Wednesday,1,Clear,0.46,0.4545,41.0,0.2836,14,200,214,weekday,Too Dry
16748,2012-12-05,Winter,2012,Dec,14,0,Wednesday,1,Clear,0.48,0.4697,33.0,0.4925,39,179,218,weekday,Too Dry
16749,2012-12-05,Winter,2012,Dec,15,0,Wednesday,1,Clear,0.48,0.4697,33.0,0.2836,20,265,285,weekday,Too Dry
16750,2012-12-05,Winter,2012,Dec,16,0,Wednesday,1,Clear,0.46,0.4545,33.0,0.2836,23,354,377,weekday,Too Dry
16751,2012-12-05,Winter,2012,Dec,17,0,Wednesday,1,Clear,0.44,0.4394,35.0,0.2836,29,576,605,weekday,Too Dry
16752,2012-12-05,Winter,2012,Dec,18,0,Wednesday,1,Clear,0.42,0.4242,35.0,0.4478,29,580,609,weekday,Too Dry
16753,2012-12-05,Winter,2012,Dec,19,0,Wednesday,1,Clear,0.38,0.3939,43.0,0.3582,14,400,414,weekday,Too Dry
16754,2012-12-05,Winter,2012,Dec,20,0,Wednesday,1,Clear,0.34,0.303,46.0,0.3881,19,274,293,weekday,Ideal
16755,2012-12-05,Winter,2012,Dec,21,0,Wednesday,1,Clear,0.34,0.303,46.0,0.4179,14,184,198,weekday,Ideal
16756,2012-12-05,Winter,2012,Dec,22,0,Wednesday,1,Clear,0.32,0.2879,45.0,0.3881,4,101,105,weekday,Ideal
16757,2012-12-05,Winter,2012,Dec,23,0,Wednesday,1,Clear,0.3,0.2727,49.0,0.3881,5,69,74,weekday,Ideal
16758,2012-12-06,Winter,2012,Dec,0,0,Thursday,1,Clear,0.26,0.2424,48.0,0.2836,1,43,44,weekday,Ideal
16759,2012-12-06,Winter,2012,Dec,1,0,Thursday,1,Clear,0.26,0.2424,48.0,0.2836,0,16,16,weekday,Ideal
16760,2012-12-06,Winter,2012,Dec,2,0,Thursday,1,Clear,0.24,0.2121,52.0,0.2836,0,9,9,weekday,Ideal
16761,2012-12-06,Winter,2012,Dec,3,0,Thursday,1,Clear,0.22,0.2273,55.00000000000001,0.194,0,2,2,weekday,Ideal
16762,2012-12-06,Winter,2012,Dec,4,0,Thursday,1,Clear,0.22,0.2121,55.00000000000001,0.2985,1,8,9,weekday,Ideal
16763,2012-12-06,Winter,2012,Dec,5,0,Thursday,1,Clear,0.22,0.2121,55.00000000000001,0.2836,0,32,32,weekday,Ideal
16764,2012-12-06,Winter,2012,Dec,6,0,Thursday,1,Clear,0.22,0.2121,55.00000000000001,0.2985,2,122,124,weekday,Ideal
16765,2012-12-06,Winter,2012,Dec,7,0,Thursday,1,Clear,0.22,0.2121,51.0,0.2985,8,381,389,weekday,Ideal
16766,2012-12-06,Winter,2012,Dec,8,0,Thursday,1,Clear,0.22,0.2121,51.0,0.2985,13,646,659,weekday,Ideal
16767,2012-12-06,Winter,2012,Dec,9,0,Thursday,1,Clear,0.24,0.2273,48.0,0.194,19,257,276,weekday,Ideal
16768,2012-12-06,Winter,2012,Dec,10,0,Thursday,1,Clear,0.24,0.2273,52.0,0.194,23,122,145,weekday,Ideal
16769,2012-12-06,Winter,2012,Dec,11,0,Thursday,1,Clear,0.26,0.2576,48.0,0.1642,16,162,178,weekday,Ideal
16770,2012-12-06,Winter,2012,Dec,12,0,Thursday,1,Clear,0.28,0.3182,41.0,0.0,29,206,235,weekday,Too Dry
16771,2012-12-06,Winter,2012,Dec,13,0,Thursday,1,Clear,0.3,0.3333,39.0,0.0,33,212,245,weekday,Too Dry
16772,2012-12-06,Winter,2012,Dec,14,0,Thursday,1,Clear,0.3,0.3182,42.0,0.0896,37,175,212,weekday,Too Dry
16773,2012-12-06,Winter,2012,Dec,15,0,Thursday,1,Clear,0.32,0.3485,39.0,0.0,38,232,270,weekday,Too Dry
16774,2012-12-06,Winter,2012,Dec,16,0,Thursday,1,Clear,0.32,0.3485,42.0,0.0,39,292,331,weekday,Too Dry
16775,2012-12-06,Winter,2012,Dec,17,0,Thursday,1,Clear,0.3,0.3182,45.0,0.1045,31,586,617,weekday,Ideal
16776,2012-12-06,Winter,2012,Dec,18,0,Thursday,1,Clear,0.28,0.2727,45.0,0.1642,23,542,565,weekday,Ideal
16777,2012-12-06,Winter,2012,Dec,19,0,Thursday,1,Clear,0.26,0.2576,60.0,0.194,13,360,373,weekday,Ideal
16778,2012-12-06,Winter,2012,Dec,20,0,Thursday,1,Misty,0.24,0.2576,60.0,0.1045,5,222,227,weekday,Ideal
16779,2012-12-06,Winter,2012,Dec,21,0,Thursday,1,Misty,0.24,0.2424,60.0,0.1343,7,184,191,weekday,Ideal
16780,2012-12-06,Winter,2012,Dec,22,0,Thursday,1,Clear,0.24,0.2424,65.0,0.1642,2,131,133,weekday,Too Humid
16781,2012-12-06,Winter,2012,Dec,23,0,Thursday,1,Clear,0.24,0.2424,65.0,0.1642,0,93,93,weekday,Too Humid
16782,2012-12-07,Winter,2012,Dec,0,0,Friday,1,Clear,0.24,0.2576,70.0,0.1045,3,45,48,weekday,Too Humid
16783,2012-12-07,Winter,2012,Dec,1,0,Friday,1,Misty,0.24,0.2273,70.0,0.194,2,26,28,weekday,Too Humid
16784,2012-12-07,Winter,2012,Dec,2,0,Friday,1,Misty,0.26,0.2727,70.0,0.1343,0,11,11,weekday,Too Humid
16785,2012-12-07,Winter,2012,Dec,3,0,Friday,1,Misty,0.26,0.2576,81.0,0.194,0,5,5,weekday,Too Humid
16786,2012-12-07,Winter,2012,Dec,4,0,Friday,1,Clear,0.26,0.2727,75.0,0.1045,0,10,10,weekday,Too Humid
16787,2012-12-07,Winter,2012,Dec,5,0,Friday,1,Misty,0.26,0.2727,81.0,0.1045,1,25,26,weekday,Too Humid
16788,2012-12-07,Winter,2012,Dec,6,0,Friday,1,Misty,0.28,0.2727,75.0,0.1642,0,84,84,weekday,Too Humid
16789,2012-12-07,Winter,2012,Dec,7,0,Friday,1,Light_Rain_Snow,0.28,0.2727,81.0,0.1642,3,212,215,weekday,Too Humid
16790,2012-12-07,Winter,2012,Dec,8,0,Friday,1,Misty,0.3,0.2879,75.0,0.194,11,430,441,weekday,Too Humid
16791,2012-12-07,Winter,2012,Dec,9,0,Friday,1,Misty,0.3,0.303,81.0,0.1343,10,291,301,weekday,Too Humid
16792,2012-12-07,Winter,2012,Dec,10,0,Friday,1,Misty,0.32,0.3182,76.0,0.1642,16,150,166,weekday,Too Humid
16793,2012-12-07,Winter,2012,Dec,11,0,Friday,1,Misty,0.32,0.3182,76.0,0.194,20,183,203,weekday,Too Humid
16794,2012-12-07,Winter,2012,Dec,12,0,Friday,1,Misty,0.34,0.3333,71.0,0.194,36,204,240,weekday,Too Humid
16795,2012-12-07,Winter,2012,Dec,13,0,Friday,1,Misty,0.36,0.3485,66.0,0.1343,23,197,220,weekday,Too Humid
16796,2012-12-07,Winter,2012,Dec,14,0,Friday,1,Misty,0.36,0.3485,71.0,0.1642,40,175,215,weekday,Too Humid
16797,2012-12-07,Winter,2012,Dec,15,0,Friday,1,Misty,0.36,0.3485,71.0,0.1642,34,269,303,weekday,Too Humid
16798,2012-12-07,Winter,2012,Dec,16,0,Friday,1,Clear,0.36,0.3485,76.0,0.1343,39,336,375,weekday,Too Humid
16799,2012-12-07,Winter,2012,Dec,17,0,Friday,1,Misty,0.38,0.3939,66.0,0.0,29,539,568,weekday,Too Humid
16800,2012-12-07,Winter,2012,Dec,18,0,Friday,1,Misty,0.38,0.3939,71.0,0.1045,25,473,498,weekday,Too Humid
16801,2012-12-07,Winter,2012,Dec,19,0,Friday,1,Misty,0.38,0.3939,76.0,0.0,15,337,352,weekday,Too Humid
16802,2012-12-07,Winter,2012,Dec,20,0,Friday,1,Light_Rain_Snow,0.38,0.3939,76.0,0.1045,12,229,241,weekday,Too Humid
16803,2012-12-07,Winter,2012,Dec,21,0,Friday,1,Misty,0.36,0.3636,93.0,0.1045,9,162,171,weekday,Too Humid
16804,2012-12-07,Winter,2012,Dec,22,0,Friday,1,Misty,0.36,0.3636,93.0,0.0896,15,150,165,weekday,Too Humid
16805,2012-12-07,Winter,2012,Dec,23,0,Friday,1,Misty,0.36,0.3636,93.0,0.0896,6,116,122,weekday,Too Humid
16806,2012-12-08,Winter,2012,Dec,0,0,Saturday,0,Misty,0.36,0.3636,93.0,0.0896,5,98,103,weekend,Too Humid
16807,2012-12-08,Winter,2012,Dec,1,0,Saturday,0,Misty,0.36,0.3485,93.0,0.1343,16,84,100,weekend,Too Humid
16808,2012-12-08,Winter,2012,Dec,2,0,Saturday,0,Misty,0.36,0.3485,93.0,0.1343,3,67,70,weekend,Too Humid
16809,2012-12-08,Winter,2012,Dec,3,0,Saturday,0,Misty,0.36,0.3636,93.0,0.1045,6,23,29,weekend,Too Humid
16810,2012-12-08,Winter,2012,Dec,4,0,Saturday,0,Misty,0.36,0.3788,93.0,0.0,3,9,12,weekend,Too Humid
16811,2012-12-08,Winter,2012,Dec,5,0,Saturday,0,Misty,0.36,0.3636,93.0,0.1045,2,4,6,weekend,Too Humid
16812,2012-12-08,Winter,2012,Dec,6,0,Saturday,0,Misty,0.36,0.3636,93.0,0.1045,1,19,20,weekend,Too Humid
16813,2012-12-08,Winter,2012,Dec,7,0,Saturday,0,Misty,0.36,0.3636,100.0,0.0896,3,36,39,weekend,Too Humid
16814,2012-12-08,Winter,2012,Dec,8,0,Saturday,0,Misty,0.38,0.3939,94.0,0.0896,5,106,111,weekend,Too Humid
16815,2012-12-08,Winter,2012,Dec,9,0,Saturday,0,Misty,0.38,0.3939,94.0,0.0,17,153,170,weekend,Too Humid
16816,2012-12-08,Winter,2012,Dec,10,0,Saturday,0,Misty,0.4,0.4091,87.0,0.1343,43,244,287,weekend,Too Humid
16817,2012-12-08,Winter,2012,Dec,11,0,Saturday,0,Misty,0.4,0.4091,87.0,0.1045,63,341,404,weekend,Too Humid
16818,2012-12-08,Winter,2012,Dec,12,0,Saturday,0,Misty,0.4,0.4091,87.0,0.2239,122,364,486,weekend,Too Humid
16819,2012-12-08,Winter,2012,Dec,13,0,Saturday,0,Misty,0.4,0.4091,87.0,0.1642,148,399,547,weekend,Too Humid
16820,2012-12-08,Winter,2012,Dec,14,0,Saturday,0,Misty,0.4,0.4091,87.0,0.2836,164,378,542,weekend,Too Humid
16821,2012-12-08,Winter,2012,Dec,15,0,Saturday,0,Clear,0.42,0.4242,82.0,0.1642,167,374,541,weekend,Too Humid
16822,2012-12-08,Winter,2012,Dec,16,0,Saturday,0,Clear,0.42,0.4242,82.0,0.1642,139,368,507,weekend,Too Humid
16823,2012-12-08,Winter,2012,Dec,17,0,Saturday,0,Clear,0.38,0.3939,87.0,0.1343,77,268,345,weekend,Too Humid
16824,2012-12-08,Winter,2012,Dec,18,0,Saturday,0,Clear,0.4,0.4091,87.0,0.1045,40,264,304,weekend,Too Humid
16825,2012-12-08,Winter,2012,Dec,19,0,Saturday,0,Clear,0.4,0.4091,87.0,0.0,34,212,246,weekend,Too Humid
16826,2012-12-08,Winter,2012,Dec,20,0,Saturday,0,Misty,0.36,0.3788,100.0,0.0,20,162,182,weekend,Too Humid
16827,2012-12-08,Winter,2012,Dec,21,0,Saturday,0,Misty,0.36,0.3788,100.0,0.0,34,175,209,weekend,Too Humid
16828,2012-12-08,Winter,2012,Dec,22,0,Saturday,0,Misty,0.38,0.3939,94.0,0.1045,23,137,160,weekend,Too Humid
16829,2012-12-08,Winter,2012,Dec,23,0,Saturday,0,Misty,0.4,0.4091,94.0,0.0,18,144,162,weekend,Too Humid
16830,2012-12-09,Winter,2012,Dec,0,0,Sunday,0,Misty,0.4,0.4091,87.0,0.1343,15,103,118,weekend,Too Humid
16831,2012-12-09,Winter,2012,Dec,1,0,Sunday,0,Misty,0.4,0.4091,87.0,0.1045,17,85,102,weekend,Too Humid
16832,2012-12-09,Winter,2012,Dec,2,0,Sunday,0,Misty,0.4,0.4091,87.0,0.1045,8,70,78,weekend,Too Humid
16833,2012-12-09,Winter,2012,Dec,3,0,Sunday,0,Misty,0.4,0.4091,87.0,0.1045,14,34,48,weekend,Too Humid
16834,2012-12-09,Winter,2012,Dec,4,0,Sunday,0,Misty,0.4,0.4091,94.0,0.1045,1,11,12,weekend,Too Humid
16835,2012-12-09,Winter,2012,Dec,5,0,Sunday,0,Misty,0.4,0.4091,87.0,0.1045,0,8,8,weekend,Too Humid
16836,2012-12-09,Winter,2012,Dec,6,0,Sunday,0,Light_Rain_Snow,0.4,0.4091,94.0,0.1045,0,6,6,weekend,Too Humid
16837,2012-12-09,Winter,2012,Dec,7,0,Sunday,0,Light_Rain_Snow,0.4,0.4091,87.0,0.2239,1,22,23,weekend,Too Humid
16838,2012-12-09,Winter,2012,Dec,8,0,Sunday,0,Light_Rain_Snow,0.4,0.4091,87.0,0.1642,1,68,69,weekend,Too Humid
16839,2012-12-09,Winter,2012,Dec,9,0,Sunday,0,Misty,0.4,0.4091,87.0,0.2537,9,94,103,weekend,Too Humid
16840,2012-12-09,Winter,2012,Dec,10,0,Sunday,0,Misty,0.4,0.4091,87.0,0.2836,39,180,219,weekend,Too Humid
16841,2012-12-09,Winter,2012,Dec,11,0,Sunday,0,Misty,0.4,0.4091,87.0,0.2985,40,210,250,weekend,Too Humid
16842,2012-12-09,Winter,2012,Dec,12,0,Sunday,0,Misty,0.4,0.4091,82.0,0.2985,60,255,315,weekend,Too Humid
